,PlatformWindows,PlatformLinux,PlatformMac,GenreIsNonGame 
4128,True,False,False,False
4129,True,False,False,False
4130,True,False,False,False
4131,True,False,False,False
4132,True,False,False,False
4133,True,True,True,False
4134,True,False,True,False
4135,True,True,True,False
4136,True,True,True,False
4137,True,True,True,False
4138,True,True,True,False
4139,True,True,True,False
4140,True,True,True,False
4141,True,True,True,False
4142,True,True,True,False
4143,True,False,False,False
4144,True,True,True,False
4145,True,True,True,False
4146,True,False,False,False
4147,True,False,False,False
4148,True,False,False,False
4149,True,False,True,False
4150,True,True,True,False
4151,True,True,True,False
4152,True,False,True,False
4153,True,False,False,False
4154,True,False,False,False
4155,True,True,True,False
4156,True,True,True,False
4157,True,False,False,False
4158,True,True,True,False
4159,True,False,False,False
4160,True,True,False,False
4161,True,False,False,False
4162,True,False,False,False
4163,True,True,True,False
4164,True,False,False,False
4165,True,True,True,False
4166,True,False,False,False
4167,True,True,True,False
4168,True,False,False,False
4169,True,False,False,False
4170,True,False,False,False
4171,True,False,False,False
4172,True,False,False,False
4173,True,False,False,False
4174,True,False,False,False
4175,True,False,False,False
4176,True,False,False,False
4177,True,False,False,False
4178,True,True,True,False
4179,True,False,False,False
4180,True,False,False,False
4181,True,False,False,False
4182,True,False,False,False
4183,True,False,False,False
4184,True,False,True,False
4185,True,False,False,False
4186,True,False,False,False
4187,True,True,True,False
4188,True,True,True,False
4189,True,False,True,False
4190,True,True,True,False
4191,True,False,False,False
4192,True,False,False,False
4193,True,True,True,False
4194,True,False,True,False
4195,True,False,False,False
4196,True,False,False,False
4197,True,False,False,False
4198,True,False,False,False
4199,True,False,True,False
4200,True,True,True,False
4201,True,False,False,False
4202,True,False,False,False
4203,True,False,False,False
4204,True,False,False,False
4205,True,False,False,False
4206,True,False,True,False
4207,True,True,True,False
4208,True,False,True,False
4209,True,False,False,False
4210,True,True,True,False
4211,True,False,False,False
4212,True,False,False,False
4213,True,True,True,False
4214,True,True,True,False
4215,True,False,False,False
4216,True,False,False,False
4217,True,False,False,False
4218,True,False,False,False
4219,True,False,False,False
4220,True,True,True,False
4221,True,False,False,False
4222,True,False,False,False
4223,True,False,False,False
4224,True,False,True,False
4225,True,True,True,False
4226,True,False,True,False
4227,True,False,False,False
4228,True,False,False,False
4229,True,False,False,False
4230,True,False,False,False
4231,True,True,True,False
4232,True,False,False,False
4233,True,False,False,False
4234,True,False,False,False
4235,True,True,True,False
4236,True,False,False,False
4237,True,False,False,False
4238,True,False,False,False
4239,True,True,True,False
4240,True,False,True,False
4241,True,False,False,False
4242,True,False,False,False
4243,True,False,True,False
4244,True,False,False,False
4245,True,False,True,False
4246,True,False,False,False
4247,True,False,False,False
4248,True,True,True,False
4249,True,True,True,False
4250,True,False,True,False
4251,True,False,True,False
4252,True,False,False,False
4253,True,False,True,False
4254,True,False,False,False
4255,True,False,False,False
4256,True,False,False,False
4257,True,False,False,False
4258,True,True,True,False
4259,True,True,True,False
4260,True,False,False,False
4261,True,False,False,False
4262,True,False,False,False
4263,True,False,False,False
4264,True,False,True,False
4265,True,False,False,False
4266,True,False,False,False
4267,True,True,True,False
4268,True,False,False,False
4269,True,False,True,False
4270,True,True,True,False
4271,True,True,True,False
4272,True,False,True,False
4273,True,False,False,False
4274,True,False,False,False
4275,True,False,False,False
4276,True,False,False,False
4277,True,False,False,False
4278,True,False,False,False
4279,True,False,False,False
4280,True,False,False,False
4281,True,True,False,False
4282,True,False,False,False
4283,True,False,False,False
4284,True,False,False,False
4285,True,False,False,False
4286,True,False,False,False
4287,True,True,True,False
4288,True,True,True,False
4289,True,True,True,False
4290,True,False,False,False
4291,True,False,True,False
4292,True,False,False,False
4293,True,True,True,False
4294,True,False,False,False
4295,True,False,False,False
4296,True,False,False,False
4297,True,True,True,False
4298,True,False,False,False
4299,True,False,False,False
4300,True,False,True,False
4301,True,True,True,False
4302,True,False,False,False
4303,True,False,True,False
4304,True,False,False,False
4305,True,False,False,False
4306,True,True,True,False
4308,True,True,True,False
4309,True,False,False,False
4310,True,False,False,False
4311,True,False,False,False
4312,True,False,False,False
4313,True,False,False,False
4314,True,False,False,False
4315,True,True,True,False
4316,True,False,False,False
4317,True,True,True,False
4319,True,False,False,False
4320,True,False,False,False
4321,True,True,True,False
4322,True,False,True,False
4323,True,False,True,False
4324,True,False,False,False
4325,True,True,True,False
4326,True,True,True,False
4327,True,False,True,False
4328,True,False,False,False
4329,True,False,False,False
4330,True,False,False,False
4331,True,True,True,False
4332,True,True,True,False
4334,True,False,False,False
4335,True,True,True,False
4336,True,False,False,False
4337,True,False,False,False
4338,True,False,False,False
4339,True,False,False,False
4340,True,False,False,False
4341,True,False,False,False
4342,True,True,True,False
4343,True,False,False,False
4344,True,False,False,False
4345,True,False,False,False
4346,True,False,False,False
4347,True,False,True,False
4348,True,False,True,False
4349,True,False,False,False
4350,True,True,True,False
4351,True,False,False,False
4352,True,False,False,False
4353,True,True,True,False
4354,True,True,True,False
4355,True,False,False,False
4356,True,True,True,False
4357,True,False,False,False
4358,True,True,True,False
4359,True,False,False,False
4360,True,False,False,False
4361,True,False,False,False
4362,True,False,False,False
4363,True,True,True,False
4364,True,True,True,False
4365,True,False,False,False
4366,True,False,True,False
4367,True,False,False,False
4368,True,False,False,False
4369,True,False,False,False
4370,True,False,False,False
4371,True,False,False,False
4372,True,False,True,False
4373,True,True,True,False
4374,True,False,False,False
4375,True,False,False,False
4376,True,True,True,False
4379,True,True,True,False
4380,True,False,False,False
4381,True,False,False,False
4382,True,False,True,False
4383,True,False,False,False
4384,True,True,True,False
4385,True,False,True,False
4387,True,False,False,False
4388,True,False,True,False
4389,True,True,True,False
4390,True,False,False,False
4391,True,False,False,False
4392,True,True,True,False
4393,True,True,True,False
4394,True,True,True,False
4395,True,True,True,False
4396,True,False,True,False
4397,True,False,True,False
4398,True,False,False,False
4399,True,True,True,False
4400,True,False,True,False
4401,True,True,True,False
4402,True,True,True,False
4403,True,True,True,False
